Code	Municipio	Depto	Censo electoral	Participación/Total votos	Abstención	Ganador	Votos válidos (departamental)	100% Colombia	AICO	ASI	Alianza Verde	Blanco por la Paz	Cambio Radical	Centro Democrático	MIRA	Movimiento de Integración Regional	Partido Conservador	Partido de la U	Partido Liberal	Polo Democrático Alternativo	Por un Huila Mejor	Opción Ciudadana	Unión Patriótica	Voto en blanco (departamental)	Ganador	Votos válidos (Indígenas)	AICO	AIMAC	Embera Chami - Dache Agora Drua	MAIS	Movimiento CS	MUIPC	OPIC	Renovación Étnica "Raíces"	Vía Nueva	Voto en blanco (Indígenas)	Ganador	Votos válidos (Afros)	Afrocolombianos en Acción	Afroétnicos	AFRODMAM	AFROMINGA	AFROVIDES	ASOCONEGUA	ASODEPORTES	ASOPRA	C.C. San Antonio y EL Castillo	CORMANDELA	CORPOSINPAC	E.A.T. Botica Comunitaria 	ESAFRO	F. Desarrollo Cuenca del Pacífico	FORFUTURO	FUNCULCOSTA	FUNDAIN	FUNDECH	FUNDIAFRO	FUNECO	FUNPROESAT	Los Palenkes Bellavista	MACOAS	MIO	Poder Ciudadano	SI SE PUEDE	OECA	Únete	Vides y sus Niches	Voto en blanco (Afros)	Votos válidos (todas las circunscripciones)	Votos inválidos	Votos Nulos	Tarjetones No Marcados	%Participación	%Abstención	%Votos válidos (departamental)	%100% Colombia	%AICO	%ASI	%Alianza Verde	%Blanco por la Paz	%Cambio Radical	%Centro Democrático	%MIRA	%Movimiento de Integración Regional	%Partido Conservador	%Partido de la U	%Partido Liberal	%Polo Democrático Alternativo	%Por un Huila Mejor	%Opción Ciudadana	%Unión Patriótica	%Voto en blanco (departamental)	%Votos válidos (Indígenas)	%AICO	%AIMAC	%Embera Chami - Dache Agora Drua	%MAIS	%Movimiento CS	%MUIPC	%OPIC	%Renovación Étnica "Raíces"	%Vía Nueva	%Voto en blanco (Indígenas)	%Votos válidos (Afros)	%Afrocolombianos en Acción	%Afroétnicos	%AFRODMAM	%AFROMINGA	%AFROVIDES	%ASOCONEGUA	%ASODEPORTES	%ASOPRA	%C.C. San Antonio y EL Castillo	%CORMANDELA	%CORPOSINPAC	%E.A.T. Botica Comunitaria 	%ESAFRO	%F. Desarrollo Cuenca del Pacífico	%FORFUTURO	%FUNCULCOSTA	%FUNDAIN	%FUNDECH	%FUNDIAFRO	%FUNECO	%FUNPROESAT	%Los Palenkes Bellavista	%MACOAS	%MIO	%Poder Ciudadano	%SI SE PUEDE	%OECA	%Únete	%Vides y sus Niches	%Voto en blanco (Afros)	%Votos válidos (todas las circunscripciones)	%Votos inválidos	%Votos Nulos	%Tarjetones No Marcados
68673	San Benito	Santander	2847	1563	1284	Opción Ciudadana	1351				9		180	29	5		31	11	284	5		783		14	Renovación Étnica "Raíces"	5	1					1		2		1	Empate	3		1			1			1																						0	1359	204	147	57	54.9	45.1	86.44	0	0	0	0.67	0	13.32	2.15	0.37	0	2.29	0.81	21.02	0.37	0	57.96	0	1.04	0.32	20	0	0	0	0	20	0	40	0	20	0.19	0	33.33	0	0	33.33	0	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.95	13.05	9.4	3.65
68679	San Gil	Santander	37717	19454	18263	Opción Ciudadana	16788	28			399		1745	1856	193		2755	386	2437	454		4356		2179	Voto en blanco	85	14		1	5		5	1	6		53	Voto en blanco	199	1	2	2	2	1	1	1	1		2	5		1		5	1		1				2	2	3	3	1	2		1	159	17072	2382	1987	395	51.58	48.42	86.3	0.17	0	0	2.38	0	10.39	11.06	1.15	0	16.41	2.3	14.52	2.7	0	25.95	0	12.98	0.44	16.47	0	1.18	5.88	0	5.88	1.18	7.06	0	62.35	1.02	0.5	1.01	1.01	1.01	0.5	0.5	0.5	0.5	0	1.01	2.51	0	0.5	0	2.51	0.5	0	0.5	0	0	0	1.01	1.01	1.51	1.51	0.5	1.01	0	0.5	79.9	87.76	12.24	10.21	2.03
68682	San Joaquín	Santander	2164	1203	961	Partido Conservador	1037	1			6		17	100	7		328	57	218	2		275		26	MUIPC	3						2				1	Voto en blanco	5																											1			4	1045	158	103	55	55.59	44.41	86.2	0.1	0	0	0.58	0	1.64	9.64	0.68	0	31.63	5.5	21.02	0.19	0	26.52	0	2.51	0.25	0	0	0	0	0	66.67	0	0	0	33.33	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	80	86.87	13.13	8.56	4.57
68684	San José de Miranda	Santander	3854	2287	1567	Opción Ciudadana	2096	6			9		106	189	8		272	70	109	17		1257		53	Empate	11	3			1		2		2		3	Voto en blanco	10			1				1	1		1																1				5	2117	170	122	48	59.34	40.66	91.65	0.29	0	0	0.43	0	5.06	9.02	0.38	0	12.98	3.34	5.2	0.81	0	59.97	0	2.53	0.48	27.27	0	0	9.09	0	18.18	0	18.18	0	27.27	0.44	0	0	10	0	0	0	10	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	50	92.57	7.43	5.33	2.1
68686	San Miguel	Santander	2106	1047	1059	Opción Ciudadana	905	4			5		41	46	38		130	32	157	7		427		18	MUIPC	8		1				3		2		2	Empate	10					1		1	1						2				1			1			1						2	923	124	83	41	49.72	50.28	86.44	0.44	0	0	0.55	0	4.53	5.08	4.2	0	14.36	3.54	17.35	0.77	0	47.18	0	1.99	0.76	0	12.5	0	0	0	37.5	0	25	0	25	0.96	0	0	0	0	10	0	10	10	0	0	0	0	0	20	0	0	0	10	0	0	10	0	0	10	0	0	0	0	0	20	88.16	11.84	7.93	3.92
68689	San Vicente de Chucurí	Santander	24214	10908	13306	Polo Democrático Alternativo	9764	18			45		373	267	131		87	356	1706	4485		1935		361	Voto en blanco	37	3		2	2		5		2		23	Voto en blanco	53	1		5	1	1	1	1	2		1			1			1	2			2	1	1		2	3	1	1	1		24	9854	1054	874	180	45.05	54.95	89.51	0.18	0	0	0.46	0	3.82	2.73	1.34	0	0.89	3.65	17.47	45.93	0	19.82	0	3.7	0.34	8.11	0	5.41	5.41	0	13.51	0	5.41	0	62.16	0.49	1.89	0	9.43	1.89	1.89	1.89	1.89	3.77	0	1.89	0	0	1.89	0	0	1.89	3.77	0	0	3.77	1.89	1.89	0	3.77	5.66	1.89	1.89	1.89	0	45.28	90.34	9.66	8.01	1.65
68705	Santa Bárbara	Santander	1861	1037	824	Opción Ciudadana	908	2			9		39	47	6		88	122	103	18		446		28	Voto en blanco	6						1		2		3	Voto en blanco	4																1						1								2	918	119	76	43	55.72	44.28	87.56	0.22	0	0	0.99	0	4.3	5.18	0.66	0	9.69	13.44	11.34	1.98	0	49.12	0	3.08	0.58	0	0	0	0	0	16.67	0	33.33	0	50	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	25	0	0	0	0	0	0	0	50	88.52	11.48	7.33	4.15
68720	Santa Helena del Opón	Santander	2997	1335	1662	Opción Ciudadana	1168	7			3		133	44	11		47	44	286	18		505		70	Empate	6						3				3	Voto en blanco	4																				1					1					2	1178	157	84	73	44.54	55.46	87.49	0.6	0	0	0.26	0	11.39	3.77	0.94	0	4.02	3.77	24.49	1.54	0	43.24	0	5.99	0.45	0	0	0	0	0	50	0	0	0	50	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	25	0	0	0	0	50	88.24	11.76	6.29	5.47
68745	Simacota	Santander	5713	2733	2980	Partido Liberal	2290	7			12		298	172	16		55	106	895	19		620		90	Voto en blanco	14			1	1		1	1	1		9	Voto en blanco	15				1	1			1							2		1			1				1	1					6	2319	414	296	118	47.84	52.16	83.79	0.31	0	0	0.52	0	13.01	7.51	0.7	0	2.4	4.63	39.08	0.83	0	27.07	0	3.93	0.51	0	0	7.14	7.14	0	7.14	7.14	7.14	0	64.29	0.55	0	0	0	6.67	6.67	0	0	6.67	0	0	0	0	0	0	13.33	0	6.67	0	0	6.67	0	0	0	6.67	6.67	0	0	0	0	40	84.85	15.15	10.83	4.32
68755	Socorro	Santander	21935	11495	10440	Partido Liberal	9991	18			76		670	962	382		998	411	2912	192		2333		1037	Voto en blanco	43	3	1	3	3	1	4		3	1	24	Voto en blanco	149	1	2	5		1	1	1	2			2	1	2		3					5		1	1	21	3	1	1	1	2	92	10183	1312	1029	283	52.4	47.6	86.92	0.18	0	0	0.76	0	6.71	9.63	3.82	0	9.99	4.11	29.15	1.92	0	23.35	0	10.38	0.37	6.98	2.33	6.98	6.98	2.33	9.3	0	6.98	2.33	55.81	1.3	0.67	1.34	3.36	0	0.67	0.67	0.67	1.34	0	0	1.34	0.67	1.34	0	2.01	0	0	0	0	3.36	0	0.67	0.67	14.09	2.01	0.67	0.67	0.67	1.34	61.74	88.59	11.41	8.95	2.46
68770	Suaita	Santander	8150	4092	4058	Opción Ciudadana	3500	5			17		94	75	11		53	82	1362	22		1633		146	Voto en blanco	16	1			1	1	1		2	1	9	Voto en blanco	32			1	1			1			1	1		1		2		1				1				2				1	19	3548	544	319	225	50.21	49.79	85.53	0.14	0	0	0.49	0	2.69	2.14	0.31	0	1.51	2.34	38.91	0.63	0	46.66	0	4.17	0.39	6.25	0	0	6.25	6.25	6.25	0	12.5	6.25	56.25	0.78	0	0	3.13	3.13	0	0	3.13	0	0	3.13	3.13	0	3.13	0	6.25	0	3.13	0	0	0	3.13	0	0	0	6.25	0	0	0	3.13	59.38	86.71	13.29	7.8	5.5
68773	Sucre	Santander	5971	2660	3311	Opción Ciudadana	2208	13			9		152	310	19		322	42	275	16		962		88	Voto en blanco	15		1		1	1	2	2	1		7	Voto en blanco	19	1			3				2	1				2			1					1					1				7	2242	418	292	126	44.55	55.45	83.01	0.59	0	0	0.41	0	6.88	14.04	0.86	0	14.58	1.9	12.45	0.72	0	43.57	0	3.99	0.56	0	6.67	0	6.67	6.67	13.33	13.33	6.67	0	46.67	0.71	5.26	0	0	15.79	0	0	0	10.53	5.26	0	0	0	10.53	0	0	5.26	0	0	0	0	5.26	0	0	0	0	5.26	0	0	0	36.84	84.29	15.71	10.98	4.74
68780	Suratá	Santander	2802	1610	1192	Partido Conservador	1396	1			7		282	33	8		420	32	137	25		414		37	Empate	3	1					1	1			0	Voto en blanco	3																					1									2	1402	208	171	37	57.46	42.54	86.71	0.07	0	0	0.5	0	20.2	2.36	0.57	0	30.09	2.29	9.81	1.79	0	29.66	0	2.65	0.19	33.33	0	0	0	0	33.33	33.33	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33	0	0	0	0	0	0	0	0	66.67	87.08	12.92	10.62	2.3
68820	Tona	Santander	4893	2521	2372	Partido Liberal	2117	3			17		138	104	8		239	80	1060	20		324		124	Voto en blanco	10		1	1	1		1		1		5	Voto en blanco	20			1		1					1		1				2	1			2	1		1	1						8	2147	374	258	116	51.52	48.48	83.97	0.14	0	0	0.8	0	6.52	4.91	0.38	0	11.29	3.78	50.07	0.94	0	15.3	0	5.86	0.4	0	10	10	10	0	10	0	10	0	50	0.79	0	0	5	0	5	0	0	0	0	5	0	5	0	0	0	10	5	0	0	10	5	0	5	5	0	0	0	0	0	40	85.16	14.84	10.23	4.6
68855	Valle de San José	Santander	4296	2588	1708	Opción Ciudadana	2233	5			13		183	76	9		253	48	632	31		851		132	Voto en blanco	13	1		1			2		4		5	Voto en blanco	18					1	1	1				1	1			1			1				1		1						9	2264	324	206	118	60.24	39.76	86.28	0.22	0	0	0.58	0	8.2	3.4	0.4	0	11.33	2.15	28.3	1.39	0	38.11	0	5.91	0.5	7.69	0	7.69	0	0	15.38	0	30.77	0	38.46	0.7	0	0	0	0	5.56	5.56	5.56	0	0	0	5.56	5.56	0	0	5.56	0	0	5.56	0	0	0	5.56	0	5.56	0	0	0	0	0	50	87.48	12.52	7.96	4.56
68861	Vélez	Santander	15907	7407	8500	Partido Liberal	6049	22			47		226	669	173		773	111	1706	118		1550		654	Voto en blanco	33	1				1	3		2		26	Voto en blanco	73	1		1	4	1		2	1			2	2	2	1	2				1	4				1	1				1	46	6155	1252	882	370	46.56	53.44	81.67	0.36	0	0	0.78	0	3.74	11.06	2.86	0	12.78	1.84	28.2	1.95	0	25.62	0	10.81	0.45	3.03	0	0	0	3.03	9.09	0	6.06	0	78.79	0.99	1.37	0	1.37	5.48	1.37	0	2.74	1.37	0	0	2.74	2.74	2.74	1.37	2.74	0	0	0	1.37	5.48	0	0	0	1.37	1.37	0	0	0	1.37	63.01	83.1	16.9	11.91	5
68867	Vetas	Santander	1435	739	696	Opción Ciudadana	614	6			4		33	51	4		171	13	12	12		253		55	Empate	3						1	1	1		0	Voto en blanco	2																														2	619	120	107	13	51.5	48.5	83.09	0.98	0	0	0.65	0	5.37	8.31	0.65	0	27.85	2.12	1.95	1.95	0	41.21	0	8.96	0.41	0	0	0	0	0	33.33	33.33	33.33	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	83.76	16.24	14.48	1.76
68872	Villanueva	Santander	6171	3386	2785	Opción Ciudadana	3091	8			28		783	214	16		448	66	86	80		1245		117	Voto en blanco	17	1	1	1			1		1	1	11	Voto en blanco	14	1	1		2									2										1		1					6	3122	264	169	95	54.87	45.13	91.29	0.26	0	0	0.91	0	25.33	6.92	0.52	0	14.49	2.14	2.78	2.59	0	40.28	0	3.79	0.5	5.88	5.88	5.88	0	0	5.88	0	5.88	5.88	64.71	0.41	7.14	7.14	0	14.29	0	0	0	0	0	0	0	0	14.29	0	0	0	0	0	0	0	0	0	7.14	0	7.14	0	0	0	0	42.86	92.2	7.8	4.99	2.81
68895	Zapatoca	Santander	7052	2823	4229	Opción Ciudadana	2385	6			24		204	251	12		285	72	171	133		1036		191	Voto en blanco	10				1				2		7	Voto en blanco	27	1			2			1	2								1	1							7	1					11	2422	401	274	127	40.03	59.97	84.48	0.25	0	0	1.01	0	8.55	10.52	0.5	0	11.95	3.02	7.17	5.58	0	43.44	0	8.01	0.35	0	0	0	10	0	0	0	20	0	70	0.96	3.7	0	0	7.41	0	0	3.7	7.41	0	0	0	0	0	0	0	3.7	3.7	0	0	0	0	0	0	25.93	3.7	0	0	0	0	40.74	85.8	14.2	9.71	4.5
70001	Sincelejo	Sucre	184043	119032	65011	100% Colombia	95075	37972			1325			7222	1003		1370	27305	4362	2267		7739	334	4176	MAIS	894	18	9	12	350	16	57	79	24	5	324	Voto en blanco	1747	9	4	7	26	185	44	77	29	5	6	22	11	22	8	17	12	10	10	2	184	6	19	4	304	84	11	15	10	5	599	97716	21316	14168	7148	64.68	35.32	79.87	39.94	0	0	1.39	0	0	7.6	1.05	0	1.44	28.72	4.59	2.38	0	8.14	0.35	4.39	0.75	2.01	1.01	1.34	39.15	1.79	6.38	8.84	2.68	0.56	36.24	1.47	0.52	0.23	0.4	1.49	10.59	2.52	4.41	1.66	0.29	0.34	1.26	0.63	1.26	0.46	0.97	0.69	0.57	0.57	0.11	10.53	0.34	1.09	0.23	17.4	4.81	0.63	0.86	0.57	0.29	34.29	82.09	17.91	11.9	6.01
70110	Buenavista	Sucre	9167	5993	3174	100% Colombia	5211	2942			141			221	42		119	711	239	39		679	1	77	Voto en blanco	18	2		3	3		3		1		6	Poder Ciudadano	191				4		2	2	5	2	1		1	9				1			4				51	104	1	1	1		2	5420	573	318	255	65.38	34.62	86.95	56.46	0	0	2.71	0	0	4.24	0.81	0	2.28	13.64	4.59	0.75	0	13.03	0.02	1.48	0.3	11.11	0	16.67	16.67	0	16.67	0	5.56	0	33.33	3.19	0	0	0	2.09	0	1.05	1.05	2.62	1.05	0.52	0	0.52	4.71	0	0	0	0.52	0	0	2.09	0	0	0	26.7	54.45	0.52	0.52	0.52	0	1.05	90.44	9.56	5.31	4.25
70124	Caimito	Sucre	8307	6091	2216	Partido de la U	5280	1581			21			41	12		82	2178	123	64		1126	3	49	Voto en blanco	15	1	1		2	1	3		3		4	Poder Ciudadano	50			1		1		3			1	1	1	1		2	1	1			4		1		8	22					2	5345	746	463	283	73.32	26.68	86.69	29.94	0	0	0.4	0	0	0.78	0.23	0	1.55	41.25	2.33	1.21	0	21.33	0.06	0.93	0.25	6.67	6.67	0	13.33	6.67	20	0	20	0	26.67	0.82	0	0	2	0	2	0	6	0	0	2	2	2	2	0	4	2	2	0	0	8	0	2	0	16	44	0	0	0	0	4	87.75	12.25	7.6	4.65
70204	Coloso	Sucre	6328	4267	2061	100% Colombia	3850	1733			25			127	13		37	1360	118	43		350	12	32	MAIS	29	1			11	1	6	1	1	1	7	Voto en blanco	25				1	4		3	3					1	1								1	1	2	1	1	1			5	3904	363	178	185	67.43	32.57	90.23	45.01	0	0	0.65	0	0	3.3	0.34	0	0.96	35.32	3.06	1.12	0	9.09	0.31	0.83	0.68	3.45	0	0	37.93	3.45	20.69	3.45	3.45	3.45	24.14	0.59	0	0	0	4	16	0	12	12	0	0	0	0	4	4	0	0	0	0	0	0	0	4	4	8	4	4	4	0	0	20	91.49	8.51	4.17	4.34
70215	Corozal	Sucre	44061	28018	16043	Partido de la U	24247	5626			202			1429	156		924	11349	984	562		2380	37	598	Voto en blanco	101	1	1	3	14	2	7		3		70	Voto en blanco	234	1		2	3	15	5	5	5	1	1	2	3	4		4	1	1	3		13	2	1	1	32	35	2	1	2		89	24582	3436	2087	1349	63.59	36.41	86.54	23.2	0	0	0.83	0	0	5.89	0.64	0	3.81	46.81	4.06	2.32	0	9.82	0.15	2.47	0.36	0.99	0.99	2.97	13.86	1.98	6.93	0	2.97	0	69.31	0.84	0.43	0	0.85	1.28	6.41	2.14	2.14	2.14	0.43	0.43	0.85	1.28	1.71	0	1.71	0.43	0.43	1.28	0	5.56	0.85	0.43	0.43	13.68	14.96	0.85	0.43	0.85	0	38.03	87.74	12.26	7.45	4.81
70221	Coveñas	Sucre	9566	7233	2333	100% Colombia	5712	4008			28			239	22		257	540	208	56		189	14	151	MAIS	164	1	1		141	1	3	1	1		15	AFROVIDES	114				2	39	1	1	1		1			3		1		1		1	1			1	6	28	1		2		24	5990	1243	736	507	75.61	24.39	78.97	70.17	0	0	0.49	0	0	4.18	0.39	0	4.5	9.45	3.64	0.98	0	3.31	0.25	2.64	2.27	0.61	0.61	0	85.98	0.61	1.83	0.61	0.61	0	9.15	1.58	0	0	0	1.75	34.21	0.88	0.88	0.88	0	0.88	0	0	2.63	0	0.88	0	0.88	0	0.88	0.88	0	0	0.88	5.26	24.56	0.88	0	1.75	0	21.05	82.81	17.19	10.18	7.01
70230	Chalán	Sucre	4329	3008	1321	100% Colombia	2386	1155			17			125	9		41	413	153	46		373	15	39	MAIS	33	1	1	2	18		1	2	2		6	AFROVIDES	37		1		2	11		2	1					2			2		1		1		1	1	1	1		1			9	2456	552	224	328	69.48	30.52	79.32	48.41	0	0	0.71	0	0	5.24	0.38	0	1.72	17.31	6.41	1.93	0	15.63	0.63	1.63	1.1	3.03	3.03	6.06	54.55	0	3.03	6.06	6.06	0	18.18	1.23	0	2.7	0	5.41	29.73	0	5.41	2.7	0	0	0	0	5.41	0	0	5.41	0	2.7	0	2.7	0	2.7	2.7	2.7	2.7	0	2.7	0	0	24.32	81.65	18.35	7.45	10.9
70233	El Roble	Sucre	7441	5136	2305	100% Colombia	4516	2241			10			93	11		17	1340	101	55		590	2	56	MUIPC	17		3			1	8		1		4	Empate	19	1			1	2	2	1	1	1					1									1		3	1		1		3	4552	584	258	326	69.02	30.98	87.93	49.62	0	0	0.22	0	0	2.06	0.24	0	0.38	29.67	2.24	1.22	0	13.06	0.04	1.24	0.33	0	17.65	0	0	5.88	47.06	0	5.88	0	23.53	0.37	5.26	0	0	5.26	10.53	10.53	5.26	5.26	5.26	0	0	0	0	5.26	0	0	0	0	0	0	0	0	5.26	0	15.79	5.26	0	5.26	0	15.79	88.63	11.37	5.02	6.35
70235	Galeras	Sucre	14496	10354	4142	100% Colombia	9541	4519			31			324	35		60	2976	171	74		1246	6	99	MUIPC	30	2		1	2	1	16		1	1	6	Poder Ciudadano	49				1	1	4	3	1					1		1				1			3		8	18					7	9620	734	420	314	71.43	28.57	92.15	47.36	0	0	0.32	0	0	3.4	0.37	0	0.63	31.19	1.79	0.78	0	13.06	0.06	1.04	0.29	6.67	0	3.33	6.67	3.33	53.33	0	3.33	3.33	20	0.47	0	0	0	2.04	2.04	8.16	6.12	2.04	0	0	0	0	2.04	0	2.04	0	0	0	2.04	0	0	6.12	0	16.33	36.73	0	0	0	0	14.29	92.91	7.09	4.06	3.03
70265	Guaranda	Sucre	11958	7651	4307	100% Colombia	6849	2687			72			325	20		42	2160	308	59		1111	9	56	MUIPC	12				1	1	6		1		3	MIO	40			1		1			1			1								2	4		1		15		2				12	6901	750	459	291	63.98	36.02	89.52	39.23	0	0	1.05	0	0	4.75	0.29	0	0.61	31.54	4.5	0.86	0	16.22	0.13	0.82	0.16	0	0	0	8.33	8.33	50	0	8.33	0	25	0.52	0	0	2.5	0	2.5	0	0	2.5	0	0	2.5	0	0	0	0	0	0	0	5	10	0	2.5	0	37.5	0	5	0	0	0	30	90.2	9.8	6	3.8
70400	La Unión	Sucre	9087	6363	2724	100% Colombia	5648	3295			16			133	24		63	1533	114	53		344	9	64	MAIS	35	2	1	2	13		8	1	2		6	Poder Ciudadano	47	1			3	3	3	3	2					4	1	1	1					1	1		5	12		1			5	5730	633	261	372	70.02	29.98	88.76	58.34	0	0	0.28	0	0	2.35	0.42	0	1.12	27.14	2.02	0.94	0	6.09	0.16	1.13	0.55	5.71	2.86	5.71	37.14	0	22.86	2.86	5.71	0	17.14	0.74	2.13	0	0	6.38	6.38	6.38	6.38	4.26	0	0	0	0	8.51	2.13	2.13	2.13	0	0	0	0	2.13	2.13	0	10.64	25.53	0	2.13	0	0	10.64	90.05	9.95	4.1	5.85
70418	Los Palmitos	Sucre	16464	12729	3735	Opción Ciudadana	11530	3068			122			190	28		199	3409	552	104		3794	10	54	MAIS	48	1	1		18		14	1	4	1	8	Voto en blanco	104			1	2	11	3	5	1	1		1		4		4	1		2			1	1		22	14		1	2		27	11682	1047	714	333	77.31	22.69	90.58	26.61	0	0	1.06	0	0	1.65	0.24	0	1.73	29.57	4.79	0.9	0	32.91	0.09	0.47	0.38	2.08	2.08	0	37.5	0	29.17	2.08	8.33	2.08	16.67	0.82	0	0	0.96	1.92	10.58	2.88	4.81	0.96	0.96	0	0.96	0	3.85	0	3.85	0.96	0	1.92	0	0	0.96	0.96	0	21.15	13.46	0	0.96	1.92	0	25.96	91.77	8.23	5.61	2.62
70429	Majagual	Sucre	24962	16513	8449	100% Colombia	14648	4662			54			766	54		128	4641	191	145		3882	9	116	MUIPC	51	4	1	2	2		20	1	5	2	14	FUNECO	223	2			5		5	10	19	1	1			5		4		4	1	1	122		2	1	20	4	1	2	1	1	11	14922	1591	779	812	66.15	33.85	88.71	31.83	0	0	0.37	0	0	5.23	0.37	0	0.87	31.68	1.3	0.99	0	26.5	0.06	0.79	0.31	7.84	1.96	3.92	3.92	0	39.22	1.96	9.8	3.92	27.45	1.35	0.9	0	0	2.24	0	2.24	4.48	8.52	0.45	0.45	0	0	2.24	0	1.79	0	1.79	0.45	0.45	54.71	0	0.9	0.45	8.97	1.79	0.45	0.9	0.45	0.45	4.93	90.37	9.63	4.72	4.92
70473	Morroa	Sucre	11910	8456	3454	Partido de la U	7476	2343			65			289	37		114	3576	113	99		745	11	84	Voto en blanco	20	1				3	4			1	11	MIO	110					4	1	1						3			2	1		1	4				79	6			1		7	7606	850	618	232	71	29	88.41	31.34	0	0	0.87	0	0	3.87	0.49	0	1.52	47.83	1.51	1.32	0	9.97	0.15	1.12	0.24	5	0	0	0	15	20	0	0	5	55	1.3	0	0	0	0	3.64	0.91	0.91	0	0	0	0	0	2.73	0	0	1.82	0.91	0	0.91	3.64	0	0	0	71.82	5.45	0	0	0.91	0	6.36	89.95	10.05	7.31	2.74
70508	Ovejas	Sucre	19355	13725	5630	Partido de la U	12098	2467			65			362	52		92	5006	580	161		3162	47	104	MAIS	75	3		1	30	6	11		11	2	11	Poder Ciudadano	133	1			5	3	1	5		3				10	2	2	3				4		1	1	9	70			2		11	12306	1419	923	496	70.91	29.09	88.15	20.39	0	0	0.54	0	0	2.99	0.43	0	0.76	41.38	4.79	1.33	0	26.14	0.39	0.86	0.55	4	0	1.33	40	8	14.67	0	14.67	2.67	14.67	0.97	0.75	0	0	3.76	2.26	0.75	3.76	0	2.26	0	0	0	7.52	1.5	1.5	2.26	0	0	0	3.01	0	0.75	0.75	6.77	52.63	0	0	1.5	0	8.27	89.66	10.34	6.72	3.61
70523	Palmito	Sucre	9110	6635	2475	Partido de la U	5580	1635			10			90	13		153	1847	72	82		1624	3	51	MAIS	137	4		1	109		9	2	4	2	6	FUNECO	52	1	1	2	2	1		8			1	2		3			1	1		1	10		1		9	5			2		1	5769	866	493	373	72.83	27.17	84.1	29.3	0	0	0.18	0	0	1.61	0.23	0	2.74	33.1	1.29	1.47	0	29.1	0.05	0.91	2.06	2.92	0	0.73	79.56	0	6.57	1.46	2.92	1.46	4.38	0.78	1.92	1.92	3.85	3.85	1.92	0	15.38	0	0	1.92	3.85	0	5.77	0	0	1.92	1.92	0	1.92	19.23	0	1.92	0	17.31	9.62	0	0	3.85	0	1.92	86.95	13.05	7.43	5.62
70670	Sampués	Sucre	28924	21905	7019	Partido de la U	18915	6800			141			466	112		145	8302	339	204		2157	23	226	MAIS	341	3	2	3	272	5	16	1	16	3	20	Poder Ciudadano	204		2		2	9	4	5	4	1	2	3	2	8		3	3	1	2	2	26		4		17	63	1	1	1		38	19460	2445	1229	1216	75.73	24.27	86.35	35.95	0	0	0.75	0	0	2.46	0.59	0	0.77	43.89	1.79	1.08	0	11.4	0.12	1.19	1.56	0.88	0.59	0.88	79.77	1.47	4.69	0.29	4.69	0.88	5.87	0.93	0	0.98	0	0.98	4.41	1.96	2.45	1.96	0.49	0.98	1.47	0.98	3.92	0	1.47	1.47	0.49	0.98	0.98	12.75	0	1.96	0	8.33	30.88	0.49	0.49	0.49	0	18.63	88.84	11.16	5.61	5.55
70678	San Benito Abad	Sucre	17776	12536	5240	100% Colombia	10943	4264			41			205	43		211	3576	224	805		1493	17	64	Empate	35	2		1	1	3	12	2	2		12	MIO	234	3		1	1	4	1	5	3	1	1			2	2	7	1	2	1		2		1	1	181	7		3			4	11212	1324	485	839	70.52	29.48	87.29	38.97	0	0	0.37	0	0	1.87	0.39	0	1.93	32.68	2.05	7.36	0	13.64	0.16	0.58	0.28	5.71	0	2.86	2.86	8.57	34.29	5.71	5.71	0	34.29	1.87	1.28	0	0.43	0.43	1.71	0.43	2.14	1.28	0.43	0.43	0	0	0.85	0.85	2.99	0.43	0.85	0.43	0	0.85	0	0.43	0.43	77.35	2.99	0	1.28	0	0	1.71	89.44	10.56	3.87	6.69
70702	San Juan de Betulia	Sucre	10778	8079	2699	100% Colombia	7218	2962			135			244	23		217	2232	307	70		937	3	88	Voto en blanco	19				1		1		4		13	MIO	111					11	2	4		1		1	1	2	1	3				1	3	2	1		65	4		1		1	7	7348	731	435	296	74.96	25.04	89.34	41.04	0	0	1.87	0	0	3.38	0.32	0	3.01	30.92	4.25	0.97	0	12.98	0.04	1.22	0.24	0	0	0	5.26	0	5.26	0	21.05	0	68.42	1.37	0	0	0	0	9.91	1.8	3.6	0	0.9	0	0.9	0.9	1.8	0.9	2.7	0	0	0	0.9	2.7	1.8	0.9	0	58.56	3.6	0	0.9	0	0.9	6.31	90.95	9.05	5.38	3.66
